0.005074575;0.005976215;0.0065804776;0.007942579;0.009821122;0.011875326;0.014129896;0.016245065;0.018677618;0.023581948;0.033600025;0.041128848;0.050691266;0.13585258;
0.0070201526;0.008125103;0.009550714;0.010929537;0.012664661;0.01474669;0.01803268;0.021973891;0.026765335;0.032859437;0.037077934;0.039314408;0.046170287;0.21747124;
0.008097934;0.009697182;0.011499703;0.013593442;0.016064376;0.018681752;0.02154432;0.025190499;0.029568106;0.03535035;0.038681556;0.04157207;0.04770254;0.21381783;
0.008891318;0.010247931;0.011773009;0.013543628;0.015698222;0.018117715;0.020879531;0.024184288;0.028408602;0.034523167;0.03862819;0.04249986;0.05068424;0.2202176;
0.008644223;0.009842988;0.011173728;0.012693581;0.014463212;0.016564429;0.01911168;0.022211086;0.02630857;0.0328335;0.037446316;0.041502662;0.049425583;0.22039685;
0.009225603;0.010498967;0.011886623;0.013446122;0.015211862;0.017265873;0.019712944;0.022717774;0.026624184;0.033023685;0.038222052;0.042482127;0.049629185;0.22020356;
0.009644475;0.010959897;0.012391612;0.013997351;0.015791101;0.017887602;0.02041335;0.023570532;0.028040882;0.037056897;0.044620592;0.05033573;0.059051253;0.22175913;
0.009738617;0.011081945;0.012549388;0.014203049;0.016087236;0.018295037;0.020973165;0.024425197;0.029334815;0.03841446;0.045254454;0.050689213;0.059579745;0.22637863;
0.010577302;0.012078466;0.013738167;0.015608568;0.017739251;0.020239342;0.023284983;0.027170189;0.032598555;0.04128576;0.047132913;0.051636636;0.0593864;0.207061;
0.010631461;0.012126282;0.0137536265;0.015612349;0.017706253;0.02015452;0.023101326;0.026839364;0.032027427;0.04054796;0.04668229;0.05168897;0.06054179;0.20942868;
0.0109717995;0.012523325;0.014232136;0.0161672;0.018346934;0.020888183;0.023970626;0.027890697;0.033383705;0.042557333;0.049155615;0.054466147;0.06368381;0.21283862;
0.011802249;0.013489105;0.015381344;0.017481372;0.01988805;0.022736438;0.026172921;0.030612115;0.036814384;0.0470731;0.054453857;0.06027546;0.06995757;0.21145807;
0.011963006;0.013658624;0.015506029;0.017596878;0.019962348;0.022728492;0.026059285;0.030301753;0.03618414;0.04608926;0.053481225;0.05932013;0.06917452;0.21291164;
0.011924628;0.0136201605;0.015484706;0.017588802;0.019961629;0.02274838;0.026106253;0.030384077;0.0363494;0.046491206;0.05410908;0.06007014;0.07000003;0.20866998;
0.011813447;0.0134807415;0.015328068;0.01738239;0.019756071;0.02252962;0.025898954;0.030241407;0.03635984;0.04679913;0.054680057;0.06088467;0.07126275;0.2032497;
0.011725016;0.013363272;0.015174441;0.017175559;0.019481972;0.022181854;0.025435891;0.029594798;0.035471745;0.045668654;0.05335623;0.05933538;0.069548875;0.2040796;
0.011566661;0.013178237;0.014973812;0.016947404;0.019226786;0.021886058;0.025110688;0.029253399;0.03516274;0.045558065;0.053374533;0.059584524;0.06986304;0.20265582;
0.01163467;0.013271354;0.015090272;0.017116018;0.019423682;0.022154562;0.02548343;0.0297926;0.035924304;0.046725065;0.05472754;0.06089498;0.07139689;0.19663782;
0.011731662;0.013379455;0.015211698;0.017255278;0.019623797;0.022392005;0.02580981;0.030152641;0.036459446;0.047391962;0.055445924;0.061703622;0.072216175;0.1959884;
0.0119553;0.013650002;0.015511222;0.017613813;0.020048596;0.022893224;0.0264064;0.030908905;0.037406884;0.048738502;0.056951128;0.06351896;0.07408646;0.2126193;
0.011999913;0.013693534;0.015579531;0.017712101;0.020149175;0.02300761;0.02651563;0.031114213;0.037644777;0.049019612;0.057337366;0.063749366;0.0743061;0.2223298;
0.01197812;0.013678547;0.01556015;0.017689466;0.020143412;0.023035819;0.026593562;0.031176288;0.037694886;0.048975356;0.057204537;0.06348038;0.07431173;0.22275482;
0.0120838415;0.013807207;0.015712649;0.017866313;0.020353049;0.023279548;0.026842585;0.03150662;0.03808566;0.049316317;0.057392236;0.06378505;0.07443513;0.22087315;
0.012209615;0.013927177;0.015848964;0.018029049;0.020533383;0.023499928;0.027117498;0.03182926;0.038459733;0.049728744;0.0579589;0.06430107;0.07493383;0.23834947;
0.012308698;0.014052585;0.015988953;0.018151376;0.020685285;0.023672447;0.027299635;0.032000553;0.03866173;0.049885847;0.05809348;0.064381614;0.07468527;0.24085376;
0.012418926;0.014179977;0.016105797;0.018295094;0.020844541;0.023825213;0.02744212;0.032157913;0.038778014;0.050034773;0.058162622;0.06435434;0.07468062;0.25825614;
0.01262486;0.014413692;0.016391836;0.018589176;0.021129474;0.02414547;0.02779366;0.032505207;0.03916973;0.050392553;0.058646463;0.06501728;0.075254574;0.2581246;
0.01265949;0.014445111;0.016411737;0.018647201;0.021207064;0.024180174;0.027816989;0.032556735;0.039237503;0.050382655;0.058562025;0.06479562;0.07513303;0.2488482;
0.012745425;0.014532596;0.016519863;0.018769845;0.02131768;0.024318315;0.027965903;0.032716442;0.039368693;0.05062534;0.05872144;0.065011725;0.075268105;0.24843831;
